VANUS,SUGU,RAHVUS_3,CODE,MK_NIMI,Piirkonna_NIMI,HARIDUS_4,n
25-34,Mehed,Eestlased,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1023
25-34,Mehed,Eestlased,74,Saare maakond,Saare maakond,Kõrgharidus,434
25-34,Mehed,Eestlased,74,Saare maakond,Saare maakond,Põhiharidus või madalam,552
25-34,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Haridustase teadmata,25
25-34,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2567
25-34,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Kõrgharidus,1985
25-34,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,1062
25-34,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Haridustase teadmata,22
25-34,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2151
25-34,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Kõrgharidus,945
25-34,Mehed,Eestlased,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Põhiharidus või madalam,962
25-34,Mehed,Eestlased,81,Valga maakond,Valga maakond,Haridustase teadmata,13
25-34,Mehed,Eestlased,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,748
25-34,Mehed,Eestlased,81,Valga maakond,Valga maakond,Kõrgharidus,215
25-34,Mehed,Eestlased,81,Valga maakond,Valga maakond,Põhiharidus või madalam,456
25-34,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Haridustase teadmata,18
25-34,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1629
25-34,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,429
25-34,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,875
25-34,Mehed,Eestlased,87,Võru maakond,Võru maakond,Haridustase teadmata,23
25-34,Mehed,Eestlased,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1229
25-34,Mehed,Eestlased,87,Võru maakond,Võru maakond,Kõrgharidus,417
25-34,Mehed,Eestlased,87,Võru maakond,Võru maakond,Põhiharidus või madalam,570
25-34,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Haridustase teadmata,9
25-34,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,684
25-34,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,502
25-34,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,139
25-34,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Haridustase teadmata,31
25-34,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,793
25-34,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,1881
25-34,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,100
25-34,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Haridustase teadmata,7
25-34,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,318
25-34,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,517
25-34,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,76
25-34,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Haridustase teadmata,46
25-34,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2853
25-34,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,1467
25-34,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,617
25-34,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Haridustase teadmata,21
25-34,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1000
25-34,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,1282
25-34,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,227
25-34,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Haridustase teadmata,4
25-34,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,154
25-34,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,127
25-34,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,35
25-34,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Haridustase teadmata,6
25-34,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,104
25-34,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Kõrgharidus,127
25-34,Mehed,Muud rahvused,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,20
25-34,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Haridustase teadmata,27
25-34,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,999
25-34,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,875
25-34,Mehed,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,276
25-34,Mehed,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Haridustase teadmata,31
25-34,Mehed,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1085
25-34,Mehed,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Kõrgharidus,536
25-34,Mehed,Muud rahvused,37,Harju maakond,"Harju maakond, v.a Tallinn",Põhiharidus või madalam,412
25-34,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2
25-34,Mehed,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,2
25-34,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Haridustase teadmata,55
25-34,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3268
25-34,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,789
25-34,Mehed,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,1003
25-34,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Haridustase teadmata,2
25-34,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,59
25-34,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,20
25-34,Mehed,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,21
25-34,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Haridustase teadmata,1
25-34,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,35
25-34,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Kõrgharidus,19
25-34,Mehed,Muud rahvused,52,Järva maakond,Järva maakond,Põhiharidus või madalam,19
25-34,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Haridustase teadmata,2
25-34,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,50
25-34,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Kõrgharidus,17
25-34,Mehed,Muud rahvused,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,19
25-34,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Haridustase teadmata,5
25-34,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,182
25-34,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,36
25-34,Mehed,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,113
25-34,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Haridustase teadmata,2
25-34,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,26
25-34,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Kõrgharidus,15
25-34,Mehed,Muud rahvused,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,8
25-34,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Haridustase teadmata,7
25-34,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,272
25-34,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,95
25-34,Mehed,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,100
25-34,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Haridustase teadmata,2
25-34,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,31
25-34,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Kõrgharidus,19
25-34,Mehed,Muud rahvused,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,24
25-34,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Haridustase teadmata,1
25-34,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,19
25-34,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Kõrgharidus,13
25-34,Mehed,Muud rahvused,74,Saare maakond,Saare maakond,Põhiharidus või madalam,7
25-34,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Haridustase teadmata,16
25-34,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,476
25-34,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Kõrgharidus,936
25-34,Mehed,Muud rahvused,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,222
25-34,Mehed,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Haridustase teadmata,6
25-34,Mehed,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,130
25-34,Mehed,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Kõrgharidus,88
25-34,Mehed,Muud rahvused,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Põhiharidus või madalam,69
25-34,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Haridustase teadmata,18
25-34,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,161
25-34,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Kõrgharidus,37
25-34,Mehed,Muud rahvused,81,Valga maakond,Valga maakond,Põhiharidus või madalam,92
25-34,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Haridustase teadmata,3
25-34,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,40
25-34,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,38
25-34,Mehed,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,22
25-34,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Haridustase teadmata,5
25-34,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,57
25-34,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Kõrgharidus,18
25-34,Mehed,Muud rahvused,87,Võru maakond,Võru maakond,Põhiharidus või madalam,13
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Haabersti linnaosa,Haridustase teadmata,29
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,4
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,5
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,2
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Kesklinna linnaosa,Haridustase teadmata,178
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,24
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,82
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,2
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Kristiine linnaosa,Haridustase teadmata,19
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,4
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,17
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,1
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Haridustase teadmata,324
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,17
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,30
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,7
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Haridustase teadmata,46
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,12
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,66
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,1
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Nõmme linnaosa,Haridustase teadmata,10
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,6
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Pirita linnaosa,Haridustase teadmata,10
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Pirita linnaosa,Kõrgharidus,3
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Põhja-Tallinna linnaosa,Haridustase teadmata,59
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,18
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,20
25-34,Mehed,Rahvus teadmata,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,1
25-34,Mehed,Rahvus teadmata,37,Harju maakond,"Harju maakond, v.a Tallinn",Haridustase teadmata,88
25-34,Mehed,Rahvus teadmata,37,Harju maakond,"Harju maakond, v.a Tallinn",Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,7
25-34,Mehed,Rahvus teadmata,37,Harju maakond,"Harju maakond, v.a Tallinn",Kõrgharidus,12
25-34,Mehed,Rahvus teadmata,37,Harju maakond,"Harju maakond, v.a Tallinn",Põhiharidus või madalam,11
25-34,Mehed,Rahvus teadmata,39,Hiiu maakond,Hiiu maakond,Haridustase teadmata,1
25-34,Mehed,Rahvus teadmata,45,Ida-Viru maakond,Ida-Viru maakond,Haridustase teadmata,23
25-34,Mehed,Rahvus teadmata,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,4
25-34,Mehed,Rahvus teadmata,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,4
25-34,Mehed,Rahvus teadmata,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,1
25-34,Mehed,Rahvus teadmata,50,Jõgeva maakond,Jõgeva maakond,Haridustase teadmata,21
25-34,Mehed,Rahvus teadmata,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
25-34,Mehed,Rahvus teadmata,52,Järva maakond,Järva maakond,Haridustase teadmata,23
25-34,Mehed,Rahvus teadmata,52,Järva maakond,Järva maakond,Kõrgharidus,2
25-34,Mehed,Rahvus teadmata,56,Lääne maakond,Lääne maakond,Haridustase teadmata,5
25-34,Mehed,Rahvus teadmata,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2
25-34,Mehed,Rahvus teadmata,60,Lääne-Viru maakond,Lääne-Viru maakond,Haridustase teadmata,32
25-34,Mehed,Rahvus teadmata,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1
25-34,Mehed,Rahvus teadmata,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,1
25-34,Mehed,Rahvus teadmata,64,Põlva maakond,Põlva maakond,Haridustase teadmata,9
25-34,Mehed,Rahvus teadmata,64,Põlva maakond,Põlva maakond,Kõrgharidus,1
25-34,Mehed,Rahvus teadmata,68,Pärnu maakond,Pärnu maakond,Haridustase teadmata,31
25-34,Mehed,Rahvus teadmata,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,6
25-34,Mehed,Rahvus teadmata,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,3
25-34,Mehed,Rahvus teadmata,71,Rapla maakond,Rapla maakond,Haridustase teadmata,20
25-34,Mehed,Rahvus teadmata,74,Saare maakond,Saare maakond,Haridustase teadmata,11
25-34,Mehed,Rahvus teadmata,74,Saare maakond,Saare maakond,Kõrgharidus,1
25-34,Mehed,Rahvus teadmata,74,Saare maakond,Saare maakond,Põhiharidus või madalam,1
25-34,Mehed,Rahvus teadmata,79,Tartu maakond,Tartu linn,Haridustase teadmata,42
25-34,Mehed,Rahvus teadmata,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,6
25-34,Mehed,Rahvus teadmata,79,Tartu maakond,Tartu linn,Kõrgharidus,19
25-34,Mehed,Rahvus teadmata,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,1
25-34,Mehed,Rahvus teadmata,79,Tartu maakond,"Tartu maakond, v.a Tartu linn",Haridustase teadmata,22
25-34,Mehed,Rahvus teadmata,81,Valga maakond,Valga maakond,Haridustase teadmata,15
25-34,Mehed,Rahvus teadmata,84,Viljandi maakond,Viljandi maakond,Haridustase teadmata,16
25-34,Mehed,Rahvus teadmata,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,1
25-34,Mehed,Rahvus teadmata,87,Võru maakond,Võru maakond,Haridustase teadmata,20
25-34,Mehed,Rahvus teadmata,87,Võru maakond,Võru maakond,Kõrgharidus,2
25-34,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Haridustase teadmata,8
25-34,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,647
25-34,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,1132
25-34,Naised,Eestlased,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,130
25-34,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Haridustase teadmata,22
25-34,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,934
25-34,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,2601
25-34,Naised,Eestlased,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,168
25-34,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Haridustase teadmata,4
25-34,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,605
25-34,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,1275
25-34,Naised,Eestlased,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,114
25-34,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Haridustase teadmata,16
25-34,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1020
25-34,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,1291
25-34,Naised,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,289
25-34,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Haridustase teadmata,15
25-34,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1230
25-34,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,1953
25-34,Naised,Eestlased,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,280
25-34,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Haridustase teadmata,8
25-34,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,509
25-34,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,1004
25-34,Naised,Eestlased,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,106
25-34,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Haridustase teadmata,3
25-34,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,174
25-34,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Kõrgharidus,420
25-34,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,24
25-34,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Haridustase teadmata,12
25-34,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,989
25-34,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,2035
25-34,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,210
