VANUS,SUGU,RAHVUS_3,CODE,MK_NIMI,Piirkonna_NIMI,HARIDUS_4,n
35-44,Naised,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,22
35-44,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,778
35-44,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,2158
35-44,Naised,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,136
35-44,Naised,Eestlased,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3749
35-44,Naised,Eestlased,37,Harju maakond,Harju maakond,Kõrgharidus,6833
35-44,Naised,Eestlased,37,Harju maakond,Harju maakond,Põhiharidus või madalam,696
35-44,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,189
35-44,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,151
35-44,Naised,Eestlased,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,36
35-44,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,471
35-44,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,465
35-44,Naised,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,111
35-44,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,545
35-44,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,366
35-44,Naised,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,212
35-44,Naised,Eestlased,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,673
35-44,Naised,Eestlased,52,Järva maakond,Järva maakond,Kõrgharidus,428
35-44,Naised,Eestlased,52,Järva maakond,Järva maakond,Põhiharidus või madalam,297
35-44,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,439
35-44,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Kõrgharidus,336
35-44,Naised,Eestlased,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,143
35-44,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1176
35-44,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,1063
35-44,Naised,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,492
35-44,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,528
35-44,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Kõrgharidus,392
35-44,Naised,Eestlased,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,204
35-44,Naised,Eestlased,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2189
35-44,Naised,Eestlased,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,1724
35-44,Naised,Eestlased,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,627
35-44,Naised,Eestlased,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,858
35-44,Naised,Eestlased,71,Rapla maakond,Rapla maakond,Kõrgharidus,746
35-44,Naised,Eestlased,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,281
35-44,Naised,Eestlased,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,808
35-44,Naised,Eestlased,74,Saare maakond,Saare maakond,Kõrgharidus,615
35-44,Naised,Eestlased,74,Saare maakond,Saare maakond,Põhiharidus või madalam,212
35-44,Naised,Eestlased,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1602
35-44,Naised,Eestlased,79,Tartu maakond,Tartu linn,Kõrgharidus,3678
35-44,Naised,Eestlased,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,363
35-44,Naised,Eestlased,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1448
35-44,Naised,Eestlased,79,Tartu maakond,Tartu maakond,Kõrgharidus,2057
35-44,Naised,Eestlased,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,423
35-44,Naised,Eestlased,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,502
35-44,Naised,Eestlased,81,Valga maakond,Valga maakond,Kõrgharidus,323
35-44,Naised,Eestlased,81,Valga maakond,Valga maakond,Põhiharidus või madalam,207
35-44,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,982
35-44,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,786
35-44,Naised,Eestlased,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,447
35-44,Naised,Eestlased,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,745
35-44,Naised,Eestlased,87,Võru maakond,Võru maakond,Kõrgharidus,601
35-44,Naised,Eestlased,87,Võru maakond,Võru maakond,Põhiharidus või madalam,245
35-44,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,422
35-44,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,798
35-44,Naised,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,50
35-44,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,215
35-44,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,631
35-44,Naised,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,21
35-44,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,127
35-44,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,280
35-44,Naised,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,19
35-44,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1791
35-44,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,2503
35-44,Naised,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,268
35-44,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,453
35-44,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,745
35-44,Naised,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,74
35-44,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,89
35-44,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,113
35-44,Naised,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,19
35-44,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,61
35-44,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Kõrgharidus,252
35-44,Naised,Muud rahvused,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,3
35-44,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,430
35-44,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,527
35-44,Naised,Muud rahvused,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,82
35-44,Naised,Muud rahvused,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,654
35-44,Naised,Muud rahvused,37,Harju maakond,Harju maakond,Kõrgharidus,1023
35-44,Naised,Muud rahvused,37,Harju maakond,Harju maakond,Põhiharidus või madalam,146
35-44,Naised,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,2
35-44,Naised,Muud rahvused,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,2
35-44,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1476
35-44,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,1576
35-44,Naised,Muud rahvused,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,219
35-44,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,35
35-44,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,23
35-44,Naised,Muud rahvused,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,11
35-44,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,18
35-44,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Kõrgharidus,10
35-44,Naised,Muud rahvused,52,Järva maakond,Järva maakond,Põhiharidus või madalam,12
35-44,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,30
35-44,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Kõrgharidus,14
35-44,Naised,Muud rahvused,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,16
35-44,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,103
35-44,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,55
35-44,Naised,Muud rahvused,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,40
35-44,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,28
35-44,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Kõrgharidus,11
35-44,Naised,Muud rahvused,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,16
35-44,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,149
35-44,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,81
35-44,Naised,Muud rahvused,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,31
35-44,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,33
35-44,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Kõrgharidus,17
35-44,Naised,Muud rahvused,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,17
35-44,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,6
35-44,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Kõrgharidus,2
35-44,Naised,Muud rahvused,74,Saare maakond,Saare maakond,Põhiharidus või madalam,3
35-44,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,334
35-44,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Kõrgharidus,364
35-44,Naised,Muud rahvused,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,81
35-44,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,110
35-44,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Kõrgharidus,144
35-44,Naised,Muud rahvused,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,32
35-44,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,75
35-44,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Kõrgharidus,22
35-44,Naised,Muud rahvused,81,Valga maakond,Valga maakond,Põhiharidus või madalam,28
35-44,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,27
35-44,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,10
35-44,Naised,Muud rahvused,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,14
35-44,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,12
35-44,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Kõrgharidus,26
35-44,Naised,Muud rahvused,87,Võru maakond,Võru maakond,Põhiharidus või madalam,7
45-54,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,813
45-54,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,644
45-54,Mehed,Eestlased,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,91
45-54,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1116
45-54,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,1437
45-54,Mehed,Eestlased,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,140
45-54,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,725
45-54,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,577
45-54,Mehed,Eestlased,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,101
45-54,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1026
45-54,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,382
45-54,Mehed,Eestlased,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,200
45-54,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1302
45-54,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,581
45-54,Mehed,Eestlased,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,208
45-54,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,935
45-54,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Kõrgharidus,948
45-54,Mehed,Eestlased,1,Harju maakond,Nõmme linnaosa,Põhiharidus või madalam,130
45-54,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,389
45-54,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Kõrgharidus,542
45-54,Mehed,Eestlased,1,Harju maakond,Pirita linnaosa,Põhiharidus või madalam,42
45-54,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1005
45-54,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Kõrgharidus,685
45-54,Mehed,Eestlased,1,Harju maakond,Põhja-Tallinna linnaosa,Põhiharidus või madalam,223
45-54,Mehed,Eestlased,37,Harju maakond,Harju maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,5632
45-54,Mehed,Eestlased,37,Harju maakond,Harju maakond,Kõrgharidus,3270
45-54,Mehed,Eestlased,37,Harju maakond,Harju maakond,Põhiharidus või madalam,1157
45-54,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,348
45-54,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Kõrgharidus,93
45-54,Mehed,Eestlased,39,Hiiu maakond,Hiiu maakond,Põhiharidus või madalam,116
45-54,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1124
45-54,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Kõrgharidus,297
45-54,Mehed,Eestlased,45,Ida-Viru maakond,Ida-Viru maakond,Põhiharidus või madalam,250
45-54,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1073
45-54,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Kõrgharidus,145
45-54,Mehed,Eestlased,50,Jõgeva maakond,Jõgeva maakond,Põhiharidus või madalam,392
45-54,Mehed,Eestlased,52,Järva maakond,Järva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1076
45-54,Mehed,Eestlased,52,Järva maakond,Järva maakond,Kõrgharidus,200
45-54,Mehed,Eestlased,52,Järva maakond,Järva maakond,Põhiharidus või madalam,418
45-54,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,598
45-54,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Kõrgharidus,167
45-54,Mehed,Eestlased,56,Lääne maakond,Lääne maakond,Põhiharidus või madalam,330
45-54,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2031
45-54,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Kõrgharidus,387
45-54,Mehed,Eestlased,60,Lääne-Viru maakond,Lääne-Viru maakond,Põhiharidus või madalam,787
45-54,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,971
45-54,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Kõrgharidus,144
45-54,Mehed,Eestlased,64,Põlva maakond,Põlva maakond,Põhiharidus või madalam,378
45-54,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,3095
45-54,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Kõrgharidus,720
45-54,Mehed,Eestlased,68,Pärnu maakond,Pärnu maakond,Põhiharidus või madalam,1016
45-54,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1346
45-54,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Kõrgharidus,271
45-54,Mehed,Eestlased,71,Rapla maakond,Rapla maakond,Põhiharidus või madalam,552
45-54,Mehed,Eestlased,74,Saare maakond,Saare maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1317
45-54,Mehed,Eestlased,74,Saare maakond,Saare maakond,Kõrgharidus,253
45-54,Mehed,Eestlased,74,Saare maakond,Saare maakond,Põhiharidus või madalam,398
45-54,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2500
45-54,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Kõrgharidus,1621
45-54,Mehed,Eestlased,79,Tartu maakond,Tartu linn,Põhiharidus või madalam,539
45-54,Mehed,Eestlased,79,Tartu maakond,Tartu maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,2275
45-54,Mehed,Eestlased,79,Tartu maakond,Tartu maakond,Kõrgharidus,734
45-54,Mehed,Eestlased,79,Tartu maakond,Tartu maakond,Põhiharidus või madalam,683
45-54,Mehed,Eestlased,81,Valga maakond,Valga maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,998
45-54,Mehed,Eestlased,81,Valga maakond,Valga maakond,Kõrgharidus,189
45-54,Mehed,Eestlased,81,Valga maakond,Valga maakond,Põhiharidus või madalam,325
45-54,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1676
45-54,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Kõrgharidus,310
45-54,Mehed,Eestlased,84,Viljandi maakond,Viljandi maakond,Põhiharidus või madalam,661
45-54,Mehed,Eestlased,87,Võru maakond,Võru maakond,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1426
45-54,Mehed,Eestlased,87,Võru maakond,Võru maakond,Kõrgharidus,260
45-54,Mehed,Eestlased,87,Võru maakond,Võru maakond,Põhiharidus või madalam,468
45-54,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,334
45-54,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Kõrgharidus,245
45-54,Mehed,Muud rahvused,1,Harju maakond,Haabersti linnaosa,Põhiharidus või madalam,40
45-54,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,154
45-54,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Kõrgharidus,154
45-54,Mehed,Muud rahvused,1,Harju maakond,Kesklinna linnaosa,Põhiharidus või madalam,25
45-54,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,119
45-54,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Kõrgharidus,81
45-54,Mehed,Muud rahvused,1,Harju maakond,Kristiine linnaosa,Põhiharidus või madalam,16
45-54,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,1070
45-54,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Kõrgharidus,494
45-54,Mehed,Muud rahvused,1,Harju maakond,Lasnamäe linnaosa,Põhiharidus või madalam,130
45-54,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,391
45-54,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Kõrgharidus,182
45-54,Mehed,Muud rahvused,1,Harju maakond,Mustamäe linnaosa,Põhiharidus või madalam,37
45-54,Mehed,Muud rahvused,1,Harju maakond,Nõmme linnaosa,Keskharidus või kutseharidus/keskeriharidus keskhariduse baasil,84
